Time [ms],Volumeflow_Air [m^3/h],Volumeflow_Water [m^3/h],T_Water_In [°C],T_1_Back [°C],T_1_bottom [°C],T_1_Front [°C],T_2_Top [°C],T_2_Back [°C],T_2_Bottom [°C],T_2_Front [°C],T_1_Top_Combi [°C],T_2_Top_Combi [°C],rel_Humid_1 [%],rel_Humid_2 [%],dp_HEPA [Pa],dp_Rainwasher [Pa],dp_RainwasherToOut [Pa]
124997,299.55730,1.99949,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.30018,12.33680,50.11140,64.20179,177.11690,1.94096,0.08232
125993,299.63160,2.00363,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.40001,12.40001,12.29652,12.32215,50.12055,64.12244,176.98890,1.89137,0.04727
126992,299.48850,2.00503,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.29652,12.32948,50.12055,64.11938,175.89970,1.99691,-0.02014
127996,299.51640,2.00325,16.50000,12.40001,12.60001,12.30000,12.00000,12.10001,11.40001,12.30000,12.30384,12.33680,50.11445,64.12244,175.70720,1.93142,0.72891
128992,299.32870,1.99854,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.40001,12.40001,12.29652,12.32948,50.08393,64.12244,175.65040,1.97465,0.15117
129993,299.38630,1.99490,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.30000,12.29285,12.31849,50.08393,64.12854,176.18670,1.95622,-0.37956
130995,299.38820,1.99822,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.30018,12.34046,50.08088,64.06140,176.70630,1.97688,0.03600
131998,299.48670,2.00127,16.50000,12.40001,12.60001,12.30000,12.00000,12.10001,11.40001,12.40001,12.29652,12.32948,50.08088,64.05530,176.68410,2.00104,0.21375
132991,299.57590,2.00283,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.40001,12.30000,12.30384,12.32948,50.08393,64.05225,176.24350,1.97052,0.12845
133995,299.45510,2.00214,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.50000,12.40001,12.30018,12.34046,50.04120,64.03699,176.02980,1.97529,0.18710
134992,299.43470,1.99852,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.40001,12.40001,12.30018,12.33314,50.04425,64.04614,176.63510,1.96226,0.10197
135991,299.38820,1.99421,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.40001,12.40001,12.29652,12.33314,50.04425,63.93017,176.36590,1.93428,-0.56821
136991,299.42720,1.99388,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.40001,12.30000,12.29652,12.33314,50.04730,63.94238,176.49270,2.00422,0.15491
137991,300.47180,1.99543,16.50000,12.40001,12.60001,12.30000,12.00000,12.10001,11.40001,12.40001,12.29652,12.32948,50.04425,63.93933,177.13800,1.95844,-0.70107
138993,301.55900,1.99839,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.40001,12.40001,12.29652,12.33314,50.04425,63.93322,177.60090,1.94032,-2.31952
139994,301.33740,2.00135,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.40001,12.40001,12.29285,12.32948,50.04730,63.93322,177.58750,1.92157,-2.73616
140996,301.56080,2.00251,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.40001,12.40001,12.28919,12.33314,50.04120,64.01257,177.53410,1.96194,-2.53891
141993,301.97390,2.00087,16.50000,12.40001,12.60001,12.30000,12.00000,12.10001,11.40001,12.40001,12.30018,12.32948,50.04730,64.01257,177.97020,1.91362,-1.91826
142993,301.40580,1.99903,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.40001,12.40001,12.30384,12.33680,50.04730,64.01562,177.79560,1.94954,-2.78980
143994,301.25240,1.99907,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.40001,12.30000,12.29652,12.33680,50.04425,64.00647,177.56970,1.90154,-2.72954
144992,301.54790,2.00148,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.40001,12.40001,12.28919,12.32948,50.04425,64.07971,177.41390,1.97275,-2.25710
145995,300.83470,2.00053,16.50000,12.40001,12.60001,12.30000,12.00000,12.10001,11.40001,12.40001,12.29652,12.33314,50.03510,64.08276,177.37940,1.95209,-1.40541
146993,299.84140,1.99901,16.50000,12.40001,12.60001,12.30000,12.00000,12.20000,11.40001,12.40001,12.30018,12.33314,50.04120,64.08276,176.74750,1.96385,-0.10150
