Time [ms],Volumeflow_Air [m^3/h],Volumeflow_Water [m^3/h],T_Water_In [°C],T_1_Back [°C],T_1_bottom [°C],T_1_Front [°C],T_2_Top [°C],T_2_Back [°C],T_2_Bottom [°C],T_2_Front [°C],T_1_Top_Combi [°C],T_2_Top_Combi [°C],rel_Humid_1 [%],rel_Humid_2 [%],dp_HEPA [Pa],dp_Rainwasher [Pa],dp_RainwasherToOut [Pa]
90000,298.897,0.00259,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.10608,12.31483,52.33924,52.47658,177.7689,1.67368,9.60899
91000,299.9323,0.00266,17.90001,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10975,12.31483,52.33314,52.47963,178.1516,1.63934,7.7917
92000,300.5589,0.00254,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.10242,12.31849,52.33619,52.47353,177.9335,1.62663,7.4895
92997,300.7125,0.0025,17.90001,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10242,12.31849,52.3423,52.47658,177.9792,1.65651,7.43854
93998,300.5515,0.00259,17.90001,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10975,12.32948,52.33924,52.47353,177.464,1.64792,7.22987
95000,300.2439,0.00262,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.09876,12.31849,52.33924,52.54982,177.7477,1.65142,6.729
95996,300.3903,0.00263,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.3,12.10975,12.31483,52.37281,52.54982,178.4253,1.66636,6.51712
96999,300.644,0.00263,17.8,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10242,12.31849,52.37892,52.55287,177.5764,1.66191,6.86955
97999,300.5922,0.00273,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.10608,12.32215,52.37892,52.54982,177.2459,1.62694,7.09665
98998,300.1549,0.00254,17.90001,12.2,12.40001,12.2,12,12.2,10.8,12.40001,12.10242,12.31483,52.38502,52.54677,177.7922,1.6298,7.14494
100000,300.3847,0.00257,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.10242,12.31849,52.38807,52.54372,178.1338,1.69402,7.94798
100997,300.6663,0.00244,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.10608,12.31849,52.37892,52.54372,177.8467,1.60469,7.44623
101999,300.3977,0.0026,17.90001,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10975,12.31849,52.37892,52.54982,177.3539,1.64697,5.73962
102999,300.4996,0.00253,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.3,12.10242,12.31849,52.37281,52.54982,177.0935,1.60469,6.15108
104000,300.3829,0.00249,17.90001,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10975,12.31483,52.37892,52.54982,177.306,1.65333,6.76799
105001,300.1327,0.00263,17.90001,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10608,12.31849,52.38197,52.54982,177.8,1.65682,6.66446
106001,300.3162,0.00249,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.3,12.10242,12.31483,52.38197,52.54982,178.4209,1.65968,6.70201
107000,300.5367,0.00265,17.90001,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10608,12.32215,52.37892,52.54677,178.4798,1.65301,6.3029
108003,300.57,0.00249,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.10975,12.31483,52.37281,52.54372,178.2095,1.64347,6.63245
109001,300.7088,0.00251,17.90001,12.2,12.40001,12.2,12,12.2,10.8,12.40001,12.09876,12.32215,52.36976,52.54982,178.0415,1.64824,7.87038
110003,300.6089,0.00251,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.10975,12.31483,52.40944,52.54372,177.6776,1.67971,7.87682
110999,300.3644,0.00253,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.3,12.10242,12.31849,52.41249,52.54677,178.383,1.64157,7.01779
111999,300.2309,0.00245,17.90001,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10242,12.31483,52.41554,52.54982,178.2796,1.65269,6.97058
113001,300.0325,0.00257,17.90001,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10242,12.31849,52.41249,52.54982,177.6098,1.64919,6.86383
113997,300.4181,0.00253,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.10975,12.32215,52.41249,52.54982,178.2807,1.63998,6.71846
115000,300.7144,0.00244,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.10242,12.31849,52.41249,52.54372,178.3875,1.67876,6.35637
116005,300.8643,0.00257,17.90001,12.2,12.40001,12.2,12,12.2,10.8,12.40001,12.09876,12.31116,52.41249,52.53761,177.5853,1.61073,6.83272
116999,300.7107,0.00253,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.09876,12.31849,52.40638,52.54677,177.6954,1.60278,7.67119
117997,299.5331,0.0026,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.09876,12.31483,52.41859,52.54982,177.5931,1.64824,9.18503
118997,298.6586,0.00278,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.3,12.10242,12.31483,52.41554,52.54677,176.4348,1.65015,10.87553
119999,298.4125,0.00266,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.10608,12.31849,52.40944,52.54982,175.9342,1.65492,10.41722
120998,298.2446,0.00242,17.90001,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10975,12.31849,52.41249,52.54677,176.3603,1.63775,10.16653
122000,298.3491,0.00256,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.10608,12.32948,52.41249,52.54982,177.0401,1.6581,10.70207
122998,298.5169,0.0025,17.90001,12.2,12.40001,12.10001,12.10001,12.2,10.8,12.40001,12.10608,12.31849,52.40944,52.54677,176.5717,1.71341,11.16664
123996,298.4815,0.00252,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.10242,12.31849,52.41249,52.54372,176.7987,1.64983,10.87141
125000,298.3677,0.00271,17.90001,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10608,12.31483,52.40944,52.54677,177.2059,1.63298,11.10815
125998,298.3043,0.00273,17.90001,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10975,12.32215,52.40944,52.54677,176.3837,1.66509,10.93221
126999,299.4272,0.00257,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.11341,12.31849,52.41554,52.54372,176.9333,1.65905,8.94649
128000,300.2921,0.00268,17.90001,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10242,12.32215,52.37892,52.50404,177.3327,1.63775,7.33662
128998,300.2995,0.00258,17.90001,12.2,12.40001,12.2,12,12.2,10.8,12.40001,12.10975,12.31483,52.36976,52.51015,177.0023,1.6689,7.30748
129997,300.8198,0.00274,17.90001,12.2,12.40001,12.2,12,12.2,10.8,12.40001,12.11341,12.31849,52.37892,52.5132,177.9936,1.62472,7.51598
130999,300.8587,0.00266,17.90001,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10242,12.31483,52.38197,52.51015,178.5644,1.63902,7.62541
132000,300.7939,0.00265,17.90001,12.2,12.40001,12.10001,12,12.10001,10.8,12.40001,12.10975,12.31483,52.37892,52.5132,177.9213,1.6689,7.76006
132998,300.8661,0.00273,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.3,12.10608,12.31849,52.36976,52.5132,177.9536,1.61009,6.87029
133999,300.8013,0.0026,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.10608,12.31849,52.38197,52.5132,178.0849,1.64315,6.55896
135002,300.657,0.00273,17.90001,12.2,12.40001,12.10001,12.10001,12.2,10.8,12.40001,12.10242,12.31849,52.37892,52.51015,177.968,1.65142,6.09691
136001,300.6366,0.00264,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.11341,12.31483,52.37281,52.49794,178.0281,1.61963,6.25998
136999,300.4774,0.00257,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.10608,12.31849,52.30262,52.51015,177.3783,1.6422,7.12061
137998,300.2958,0.00268,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.3,12.10608,12.31483,52.30262,52.46742,177.2315,1.64411,6.07437
139000,300.5663,0.0026,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.10608,12.31849,52.29957,52.47963,178.3619,1.64315,6.6201
139997,300.6884,0.00263,17.90001,12.2,12.40001,12.10001,12.10001,12.10001,10.8,12.40001,12.09876,12.31483,52.30262,52.48573,178.8425,1.66318,7.2962
140996,300.8494,0.00255,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.11707,12.32948,52.30873,52.48268,178.9015,1.66859,7.5723
142000,300.7847,0.0027,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.10242,12.31849,52.27211,52.4308,178.4253,1.69879,8.05652
142997,300.607,0.00261,17.90001,12.2,12.40001,12.10001,12,12.2,10.8,12.40001,12.09876,12.32215,52.27211,52.4369,177.1992,1.65269,7.1351
143998,300.7847,0.00269,17.90001,12.2,12.40001,12.10001,12.10001,12.10001,10.8,12.40001,12.10975,12.32215,52.266,52.4369,177.6509,1.63648,7.25365
