Time [ms],Volumeflow_Air [m^3/h],Volumeflow_Water [m^3/h],T_Water_In [°C],T_1_Back [°C],T_1_bottom [°C],T_1_Front [°C],T_2_Top [°C],T_2_Back [°C],T_2_Bottom [°C],T_2_Front [°C],T_1_Top_Combi [°C],T_2_Top_Combi [°C],rel_Humid_1 [%],rel_Humid_2 [%],dp_HEPA [Pa],dp_Rainwasher [Pa],dp_RainwasherToOut [Pa]
130001,300.11600,3.00333,16.20000,12.10001,12.30000,12.00000,11.50000,11.70000,10.90001,11.90001,12.04749,11.84973,50.76754,71.48961,177.25370,2.33481,-0.57571
131002,299.96950,3.00305,16.20000,12.10001,12.30000,12.00000,11.50000,11.60001,10.90001,11.90001,12.05115,11.85339,50.76449,71.47435,177.41950,2.23372,-0.81032
132005,300.15680,3.00417,16.20000,12.10001,12.30000,12.00000,11.50000,11.70000,10.90001,11.90001,12.05481,11.85339,50.76754,71.48045,176.60730,2.27505,-0.39369
132999,299.96200,3.00491,16.20000,12.10001,12.30000,12.00000,11.50000,11.70000,10.90001,11.90001,12.05481,11.85339,50.76754,71.47740,176.56500,2.27664,-0.04286
134005,299.65390,3.00394,16.20000,12.10001,12.30000,12.00000,11.50000,11.70000,10.90001,11.90001,12.05481,11.84607,50.76754,71.37975,177.29710,2.31383,-0.21254
135008,299.88220,3.00050,16.20000,12.10001,12.30000,12.10001,11.50000,11.60001,10.90001,11.90001,12.04383,11.84973,50.77670,71.37669,176.70970,2.25757,-0.08398
136001,299.88040,2.99742,16.20000,12.10001,12.30000,12.00000,11.50000,11.60001,10.90001,11.90001,12.04749,11.84973,50.76449,71.38280,175.87740,2.32432,-1.10680
137000,299.78020,2.99372,16.20000,12.10001,12.30000,12.00000,11.50000,11.70000,10.90001,11.90001,12.05115,11.84607,50.76449,71.37669,175.81620,2.28840,-1.40328
138000,299.88970,2.99336,16.20000,12.10001,12.30000,12.00000,11.50000,11.70000,10.90001,11.80000,12.05115,11.85339,50.76754,71.23020,176.76860,2.26678,-0.61792
138999,300.15680,2.99223,16.20000,12.10001,12.30000,12.00000,11.50000,11.70000,10.90001,11.80000,12.04383,11.84240,50.75838,71.22410,176.97000,2.33068,0.25845
140000,299.59260,2.99547,16.20000,12.10001,12.30000,12.00000,11.50000,11.70000,10.90001,11.80000,12.04383,11.84973,50.77364,71.21799,176.10100,2.29349,-0.68962
141002,299.48300,2.99642,16.20000,12.10001,12.30000,12.00000,11.50000,11.70000,10.90001,11.90001,12.03650,11.84607,50.76754,71.21799,176.17890,2.33004,-0.97304
142005,300.15120,2.99448,16.20000,12.10001,12.30000,12.00000,11.50000,11.70000,10.90001,11.90001,12.05115,11.85339,50.76754,71.22715,176.22570,2.27028,-0.18947
143005,299.74300,2.99730,16.20000,12.10001,12.30000,12.00000,11.50000,11.60001,10.90001,11.90001,12.04749,11.84607,50.76754,71.09897,175.82070,2.27855,-0.99629
144005,299.39000,2.99926,16.20000,12.10001,12.30000,12.00000,11.50000,11.70000,10.90001,11.90001,12.04749,11.85705,50.77364,71.12033,176.79530,2.28649,-1.55312
145000,300.29950,3.00119,16.20000,12.10001,12.30000,12.00000,11.50000,11.70000,10.90001,11.90001,12.04749,11.84973,50.76754,71.11728,177.74110,2.28967,-1.80560
146002,301.36700,3.00495,16.20000,12.10001,12.30000,12.00000,11.50000,11.70000,10.90001,11.90001,12.04383,11.85339,50.76754,71.11423,177.01010,2.30684,-3.14832
147003,301.50360,3.00591,16.20000,12.10001,12.30000,12.00000,11.50000,11.70000,10.90001,11.90001,12.04749,11.85339,50.76449,71.11423,176.69180,2.27982,-3.77702
